InventoryId,Store,Brand,Description,Size,VendorNumber,VendorName,PONumber,PODate,ReceivingDate,InvoiceDate,PayDate,PurchasePrice,Quantity,Dollars,Classification
76_DONCASTER_14006,76,14006,Apothic Winemakers Red Blend,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,5.44,31,168.64,2
38_GOULCREST_3161,38,3161,New Amsterdam Red Berry,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,6.66,12,79.92,1
66_EANVERNESS_28889,66,28889,Peter Vella Chard Cal B/B,5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,10.61,4,42.44,2
1_HARDERSFIELD_21319,1,21319,Wlm Hill Est No Cst Svgn Bl,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,8.55,12,102.6,2
69_MOUNTMEND_8032,69,8032,Ballatore Gran Spumante,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,5.26,12,63.12,2
38_GOULCREST_44037,38,44037,Barefoot Pnt Grigio Cal,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,3.42,18,61.56,2
23_ARBINGTON_6362,23,6362,Totts Brut Calif,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,5.29,12,63.48,2
69_MOUNTMEND_35941,69,35941,Rancho Zabaco Dncg Bul Znfdl,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,5.51,12,66.12,2
18_FURNESS_6660,18,6660,Carlo Rossi Paisano Calif,4L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,10.27,4,41.08,2
34_PITMERDEN_44037,34,44037,Barefoot Pnt Grigio Cal,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,3.42,48,164.16,2
54_GUTHRAM_38899,54,38899,L Martini Cab Svgn Sonoma,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,7.28,12,87.36,2
47_PELLA'S WISH_46447,47,46447,Gascon Malbec Mendoza,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,6.12,12,73.44,2
38_GOULCREST_14439,38,14439,Barefoot Sweet Red,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,3.42,12,41.04,2
5_SUTTON_6285,5,6285,Gallo Twin Valley Wh Znfdl C,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,6.62,6,39.72,2
30_CULCHETH_12123,30,12123,Barefoot Cellars Rsl,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,3.37,12,40.44,2
15_WANBORNE_6735,15,6735,Gallo Twin Valley Chard Cal,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,6.53,6,39.18,2
50_MOUNTMEND_6854,50,6854,Carlo Rossi Burgundy Calif,4L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,9.86,2,19.72,2
52_GRAYCOTT_25995,52,25995,Gallo Cafe Znfdl Cal,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,6.57,6,39.42,2
15_WANBORNE_8361,15,8361,Carlo Rossi Chablis Calif,4L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,10.06,3,30.18,2
66_EANVERNESS_37657,66,37657,Maso Canali Pinot Grigio Tr,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,12.16,12,145.92,2
76_DONCASTER_33149,76,33149,Alamos Ridge Malbec Mendoza,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,4.79,9,43.11,2
38_GOULCREST_20446,38,20446,Barefoot Bubbly Brut Cuvee,187mL 4 Pk,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,6.7,17,113.9,2
5_SUTTON_44038,5,44038,Barefoot Pnt Grigio Cal,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,5.86,6,35.16,2
29_AYLESBURY_46379,29,46379,Ghost Pine Cab Svgn LMartini,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,9.39,11,103.29,2
34_PITMERDEN_44038,34,44038,Barefoot Pnt Grigio Cal,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,5.86,15,87.9,2
76_DONCASTER_2164,76,2164,New Amsterdam Gin,1.75L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,12.14,16,194.24,1
76_DONCASTER_38899,76,38899,L Martini Cab Svgn Sonoma,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,7.28,11,80.08,2
34_PITMERDEN_31489,34,31489,Barefoot Chard Cal,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,5.71,17,97.07,2
37_PAETHSMOUTH_7718,37,7718,Andre Pink,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,3.68,12,44.16,2
1_HARDERSFIELD_36543,1,36543,MacMurray Ranch Pnt Nr RRV,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,13.15,6,78.9,2
78_EASTHAVEN_34134,78,34134,Turning Leaf RSV Chard Cal,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,5.84,24,140.16,2
50_MOUNTMEND_18857,50,18857,Barefoot Refresh Crisp White,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,4.02,11,44.22,2
38_GOULCREST_40545,38,40545,Whitehaven Svgn Bl Marlboro,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,9.93,3,29.79,2
69_MOUNTMEND_44145,69,44145,Red Rock Merlot Cal,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,5.8,12,69.6,2
7_STANMORE_40337,7,40337,Da Vinci Chianti Tuscany,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,6.57,1,6.57,2
66_EANVERNESS_2164,66,2164,New Amsterdam Gin,1.75L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,12.14,11,133.54,1
30_CULCHETH_10421,30,10421,Barefoot Moscato Cal,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,5.9,12,70.8,2
22_SHARNWICK_3180,22,3180,New Amsterdam Vodka,1.75L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,10.94,30,328.2,1
37_PAETHSMOUTH_7818,37,7818,Andre Cold Duck,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,3.71,12,44.52,2
76_DONCASTER_33874,76,33874,Bella Sera Pinot Grigio Del,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,6.62,6,39.72,2
69_MOUNTMEND_18107,69,18107,Barefoot Cellars Pink Moscat,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,3.22,12,38.64,2
23_ARBINGTON_7715,23,7715,Andre Extra Dry,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,3.01,10,30.1,2
50_MOUNTMEND_31500,50,31500,Barefoot Wh Znfdl Cal,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,3.22,23,74.06,2
34_PITMERDEN_18107,34,18107,Barefoot Cellars Pink Moscat,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,3.22,10,32.2,2
52_GRAYCOTT_6660,52,6660,Carlo Rossi Paisano Calif,4L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,10.27,4,41.08,2
16_LUNDY_6314,16,6314,Livingston Burgundy Calif,3L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-03,2024-01-09,2024-02-19,7.74,4,30.96,2
1_HARDERSFIELD_5404,1,5404,E & J Superior Rsv VSOP,375mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,4.32,24,103.68,1
38_GOULCREST_12901,38,12901,Madria Sangria,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,5.19,6,31.14,2
30_CULCHETH_33149,30,33149,Alamos Ridge Malbec Mendoza,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,4.79,12,57.48,2
50_MOUNTMEND_46379,50,46379,Ghost Pine Cab Svgn LMartini,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,9.39,12,112.68,2
50_MOUNTMEND_37527,50,37527,Redwood Creek Pnt Grigio,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,7.18,6,43.08,2
18_FURNESS_38899,18,38899,L Martini Cab Svgn Sonoma,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,7.28,12,87.36,2
54_GUTHRAM_20863,54,20863,W Hill Est Chard N Coast,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,8.84,12,106.08,2
7_STANMORE_16843,7,16843,Barefoot Cellars Red Moscato,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,3.44,11,37.84,2
7_STANMORE_44037,7,44037,Barefoot Pnt Grigio Cal,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,3.42,11,37.62,2
38_GOULCREST_8450,38,8450,E & J Brandy VS,1.75L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,13.86,4,55.44,1
5_SUTTON_6266,5,6266,Gallo Fairbanks Sherry,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,5.06,6,30.36,2
50_MOUNTMEND_44038,50,44038,Barefoot Pnt Grigio Cal,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,5.86,6,35.16,2
22_SHARNWICK_44037,22,44037,Barefoot Pnt Grigio Cal,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,3.42,12,41.04,2
37_PAETHSMOUTH_18106,37,18106,Barefoot Cellars Pink Moscat,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,7.14,6,42.84,2
1_HARDERSFIELD_31489,1,31489,Barefoot Chard Cal,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,5.71,6,34.26,2
1_HARDERSFIELD_17875,1,17875,Darkhorse Chard,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,5.44,12,65.28,2
38_GOULCREST_33149,38,33149,Alamos Ridge Malbec Mendoza,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,4.79,108,517.32,2
76_DONCASTER_16843,76,16843,Barefoot Cellars Red Moscato,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,3.44,10,34.4,2
34_PITMERDEN_28316,34,28316,Livingston Nat Flvrs Chard,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,5.26,12,63.12,2
50_MOUNTMEND_24817,50,24817,Mirassou Pnt Nr,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,13.1,6,78.6,2
15_WANBORNE_44038,15,44038,Barefoot Pnt Grigio Cal,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,5.86,3,17.58,2
30_CULCHETH_34427,30,34427,Frei Bros RSV Cab Svgn Alex,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,13.81,12,165.72,2
5_SUTTON_2164,5,2164,New Amsterdam Gin,1.75L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,12.14,5,60.7,1
52_GRAYCOTT_8450,52,8450,E & J Brandy VS,1.75L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,13.86,6,83.16,1
34_PITMERDEN_16175,34,16175,The Naked Grape Moscato,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,4.69,11,51.59,2
50_MOUNTMEND_10421,50,10421,Barefoot Moscato Cal,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,5.9,5,29.5,2
76_DONCASTER_39479,76,39479,Barefoot Premium X-Dry,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,5.29,10,52.9,2
50_MOUNTMEND_16806,50,16806,Apothic Winemakers White,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,5.3,12,63.6,2
67_EANVERNESS_20447,67,20447,Barefoot Bubbly Pink Moscato,187mL 4 Pk,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,6.53,6,39.18,2
1_HARDERSFIELD_14006,1,14006,Apothic Winemakers Red Blend,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,5.44,43,233.92,2
50_MOUNTMEND_28889,50,28889,Peter Vella Chard Cal B/B,5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,10.61,3,31.83,2
44_PORTHCRAWL_7374,44,7374,New Amsterdam Mango Vodka,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,6.86,1,6.86,1
1_HARDERSFIELD_28889,1,28889,Peter Vella Chard Cal B/B,5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,10.61,7,74.27,2
38_GOULCREST_7715,38,7715,Andre Extra Dry,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,3.01,12,36.12,2
67_EANVERNESS_22362,67,22362,Barefoot Bubbly Peach Fusion,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,6.45,11,70.95,2
50_MOUNTMEND_38899,50,38899,L Martini Cab Svgn Sonoma,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,7.28,7,50.96,2
66_EANVERNESS_18835,66,18835,Don Miguel Gascon Colosal Rd,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,8.16,10,81.6,2
37_PAETHSMOUTH_34428,37,34428,Frei Bros RSV Chard RRV,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,9.55,12,114.6,2
29_AYLESBURY_34133,29,34133,Turning Leaf RSV Cab Svgn,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,6.12,12,73.44,2
30_CULCHETH_14622,30,14622,La Marca Prosecco,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,8.66,24,207.84,2
50_MOUNTMEND_8450,50,8450,E & J Brandy VS,1.75L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,13.86,6,83.16,1
1_HARDERSFIELD_13163,1,13163,Barefoot Bubbly Moscato,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,5.47,24,131.28,2
1_HARDERSFIELD_5480,1,5480,E & J Superior RSV VSOP,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,7.85,12,94.2,1
34_PITMERDEN_12123,34,12123,Barefoot Cellars Rsl,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,3.37,9,30.33,2
50_MOUNTMEND_40545,50,40545,Whitehaven Svgn Bl Marlboro,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,9.93,6,59.58,2
30_CULCHETH_2534,30,2534,The Dalmore 12Yr Single Malt,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,35.99,3,107.97,1
1_HARDERSFIELD_39479,1,39479,Barefoot Premium X-Dry,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,5.29,8,42.32,2
5_SUTTON_8032,5,8032,Ballatore Gran Spumante,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,5.26,12,63.12,2
38_GOULCREST_8905,38,8905,Livingston Cellars Red Rose,3L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,7.84,4,31.36,2
7_STANMORE_16289,7,16289,Barefoot Bubbly Pink Moscato,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,5.19,12,62.28,2
30_CULCHETH_7198,30,7198,New Amsterdam Pineapple Vdka,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,7.4,12,88.8,1
15_WANBORNE_8077,15,8077,Sheffield Very Dry Sherry,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,6.84,6,41.04,2
69_MOUNTMEND_13744,69,13744,W Hill Est Chard Cntrl Cst,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,6.03,11,66.33,2
76_DONCASTER_18106,76,18106,Barefoot Cellars Pink Moscat,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,7.14,6,42.84,2
76_DONCASTER_18107,76,18107,Barefoot Cellars Pink Moscat,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,3.22,7,22.54,2
38_GOULCREST_23539,38,23539,Vin Vault Chard,3L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,12.41,6,74.46,2
67_EANVERNESS_2164,67,2164,New Amsterdam Gin,1.75L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,12.14,5,60.7,1
54_GUTHRAM_33874,54,33874,Bella Sera Pinot Grigio Del,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,6.62,6,39.72,2
37_PAETHSMOUTH_3180,37,3180,New Amsterdam Vodka,1.75L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,10.94,6,65.64,1
1_HARDERSFIELD_10927,1,10927,Barefoot Sparklng Pnt Grigio,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,6.57,12,78.84,2
69_MOUNTMEND_24817,69,24817,Mirassou Pnt Nr,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,13.1,6,78.6,2
47_PELLA'S WISH_40337,47,40337,Da Vinci Chianti Tuscany,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,6.57,12,78.84,2
30_CULCHETH_10420,30,10420,Barefoot Moscato Cal,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,3.35,12,40.2,2
50_MOUNTMEND_34134,50,34134,Turning Leaf RSV Chard Cal,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,5.84,48,280.32,2
1_HARDERSFIELD_11440,1,11440,Peter Vella Sangria B/B,5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,9.14,4,36.56,2
69_MOUNTMEND_39479,69,39479,Barefoot Premium X-Dry,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,5.29,12,63.48,2
54_GUTHRAM_46447,54,46447,Gascon Malbec Mendoza,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,6.12,12,73.44,2
5_SUTTON_31489,5,31489,Barefoot Chard Cal,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,5.71,6,34.26,2
1_HARDERSFIELD_14622,1,14622,La Marca Prosecco,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,8.66,20,173.2,2
76_DONCASTER_3180,76,3180,New Amsterdam Vodka,1.75L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,10.94,4,43.76,1
76_DONCASTER_6173,76,6173,Gallo Fairbanks Red Port,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,5.51,6,33.06,2
15_WANBORNE_31500,15,31500,Barefoot Wh Znfdl Cal,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,3.22,11,35.42,2
5_SUTTON_18856,5,18856,Barefoot Refresh Sweet White,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,3.92,12,47.04,2
30_CULCHETH_32988,30,32988,Barefoot Cab Svgn Cal,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,3.26,5,16.3,2
54_GUTHRAM_6660,54,6660,Carlo Rossi Paisano Calif,4L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,10.27,4,41.08,2
67_EANVERNESS_33149,67,33149,Alamos Ridge Malbec Mendoza,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,4.79,7,33.53,2
52_GRAYCOTT_46447,52,46447,Gascon Malbec Mendoza,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,6.12,12,73.44,2
76_DONCASTER_20863,76,20863,W Hill Est Chard N Coast,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,8.84,9,79.56,2
1_HARDERSFIELD_2152,1,2152,New Amsterdam Gin,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,7.19,12,86.28,1
67_EANVERNESS_40545,67,40545,Whitehaven Svgn Bl Marlboro,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,9.93,11,109.23,2
69_MOUNTMEND_2164,69,2164,New Amsterdam Gin,1.75L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,12.14,10,121.4,1
69_MOUNTMEND_18106,69,18106,Barefoot Cellars Pink Moscat,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,7.14,6,42.84,2
50_MOUNTMEND_36579,50,36579,Covey Run Rsl Columbia Vly,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,3.92,10,39.2,2
69_MOUNTMEND_28889,69,28889,Peter Vella Chard Cal B/B,5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,10.61,4,42.44,2
1_HARDERSFIELD_8701,1,8701,Sheffield Cream Sherry,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,6.7,6,40.2,2
78_EASTHAVEN_32989,78,32989,Barefoot Cab Svgn Cal,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,5.78,6,34.68,2
6_GOULCREST_33149,6,33149,Alamos Ridge Malbec Mendoza,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,4.79,1,4.79,2
50_MOUNTMEND_8905,50,8905,Livingston Cellars Red Rose,3L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,7.84,4,31.36,2
5_SUTTON_5444,5,5444,E & J Superior RSV VSOP,1.75L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,14.49,4,57.96,1
38_GOULCREST_8214,38,8214,E & J Brandy VS,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,7.4,11,81.4,1
54_GUTHRAM_23271,54,23271,Darkhorse Merlot,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,5.36,12,64.32,2
29_AYLESBURY_6285,29,6285,Gallo Twin Valley Wh Znfdl C,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,6.62,6,39.72,2
50_MOUNTMEND_20447,50,20447,Barefoot Bubbly Pink Moscato,187mL 4 Pk,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,6.53,6,39.18,2
5_SUTTON_8450,5,8450,E & J Brandy VS,1.75L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,13.86,5,69.3,1
1_HARDERSFIELD_10727,1,10727,Starborough Svgn Bl Marlboro,750mL,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-01,2024-01-09,2024-02-19,5.41,36,194.76,2
5_SUTTON_18106,5,18106,Barefoot Cellars Pink Moscat,1.5L,3252,E & J GALLO WINERY         ,8110,2023-12-20,2024-01-02,2024-01-09,2024-02-19,7.14,6,42.84,2
